re78,treat,age,education,married,black,hispanic,nodegree,re74,re75,u74,u75
7.3825,1,31,4,0,1,0,1,8.5176,4.0232,0,0
0,1,24,10,1,1,0,1,1.7032,4.0782,0,0
0,1,29,10,0,1,0,1,0,4.399,1,0
10.9765,1,29,12,0,1,0,0,9.7484,4.8789,0,0
13.8296,1,19,10,0,0,0,1,0,5.3241,1,0
6.7885,1,19,11,1,0,1,1,5.4245,5.4638,0,0
9.5585,1,31,9,0,1,0,1,0.717,5.5178,0,0
13.2283,1,22,10,1,1,0,1,1.4683,5.5887,0,0
0.7437,1,21,9,0,1,0,1,6.4165,5.7493,0,0
5.5228,1,17,10,0,1,0,1,1.2915,5.7939,0,0
1.4249,1,26,12,1,1,0,0,8.4088,5.7948,0,0
1.3586,1,20,9,0,0,1,1,2.2608,5.875,0,0
0,1,19,10,0,1,0,1,4.1219,6.0568,0,0
0.6729,1,26,10,0,1,0,1,5.9297,6.789,0,0
0,1,28,11,0,1,0,1,1.929,6.8719,0,0
10.0928,1,22,12,1,0,1,0,0.4922,7.0557,0,0
6.2814,1,33,11,0,1,0,1,0,7.8679,1,0
12.5907,1,22,12,0,0,0,0,6.76,8.4555,0,0
5.112,1,29,10,0,0,1,1,0,8.8537,1,0
15.9526,1,33,12,1,1,0,0,0.2799,0.9414,0,0
36.6469,1,25,14,1,1,0,0,5.0401,1.5366,0,0
12.804,1,35,9,1,1,0,1,3.6024,3.8306,0,0
3.7866,1,35,8,1,1,0,1,3.7321,7.9762,0,0
4.1819,1,33,11,1,1,0,1,4.6607,5.1422,0,0
