state,year,urate,children,nonwhite,finc,earn,age,ed,work,unearn
43,1993,6.5,0,0,7424.0969,5869.0796,50,11,1,1.5550173
43,1993,6.5,3,0,4558.4221,0,26,7,0,4.5584221
43,1993,6.5,1,0,9902.128,0,29,11,0,9.902128
43,1993,6.5,0,0,5553.6332,5553.6332,29,11,1,0
43,1993,6.5,0,0,0,0,36,7,0,0
43,1993,6.5,1,0,17327.336,5553.6332,36,10,0,11.773702
43,1993,6.5,2,1,5452.5571,187.7128,24,10,0,5.2648443
43,1993,6.5,1,1,2887.8893,0,22,11,0,2.8878893
43,1993,6.5,2,0,13328.72,13328.72,27,7,1,0
43,1993,6.5,1,0,1999.308,0,23,11,0,1.999308
43,1993,6.5,1,0,3332.1799,0,32,0,0,3.3321799
43,1993,6.5,0,0,29456.471,0,26,7,0,29.456471
43,1993,6.5,0,0,25665.561,10885.121,27,7,0,14.780439
43,1993,6.5,4,0,5837.9792,0,34,10,0,5.8379792
43,1993,6.5,1,1,3118.9204,0,24,10,0,3.1189204
43,1993,6.5,1,0,3118.9204,0,34,11,0,3.1189204
43,1993,6.5,1,1,10039.858,944.11765,51,11,0,9.0957405
43,1993,6.5,1,0,3452.1384,0,27,11,0,3.4521384
43,1993,6.5,1,1,11129.481,11129.481,36,7,1,0
43,1993,6.5,0,0,7775.0865,7775.0865,21,10,1,0
43,1993,6.5,0,0,30189.55,0,37,0,0,30.18955
43,1993,6.5,1,0,11329.412,11329.412,35,11,1,0
43,1993,6.5,1,0,6786.5398,6664.3599,23,11,1,.12217993
43,1993,6.5,1,0,11198.346,4442.9066,40,11,1,6.7554394
43,1993,6.5,0,0,5639.1592,0,49,7,0,5.6391592
43,1993,6.5,0,0,5553.6332,5553.6332,54,7,1,0
43,1993,6.5,0,0,12397.931,12217.993,20,11,1,.17993772
43,1993,6.5,0,0,7830.6228,7775.0865,38,10,1,.05553633
43,1993,6.5,1,1,15772.318,15772.318,23,11,1,0
44,1993,4.4,0,0,37480.36,30189.55,52,7,1,7.2908097
44,1993,4.4,1,0,11954.751,8622.5709,50,7,1,3.3321799
44,1993,4.4,0,0,7241.9377,0,37,7,0,7.2419377
44,1993,4.4,0,0,5331.4879,0,54,11,0,5.3314879
44,1993,4.4,4,0,7757.3149,559.80623,38,11,1,7.1975087
44,1993,4.4,2,0,4438.4637,0,23,9,0,4.4384637
44,1993,4.4,0,0,7304.1384,5554.7439,47,9,1,1.7493945
44,1993,4.4,3,0,6677.6886,0,23,9,0,6.6776886
44,1993,4.4,1,0,9947.6678,0,34,7,0,9.9476678
44,1993,4.4,0,0,33166.298,19326.644,33,9,1,13.839654
45,1993,3.6,3,0,25109.087,20561.772,33,11,0,4.5473149
45,1993,3.6,2,0,21194.886,21194.886,25,11,1,0
45,1993,3.6,1,1,10453.048,9703.308,39,11,1,.74974048
45,1993,3.6,1,0,1106.2837,0,24,9,0,1.1062837
45,1993,3.6,0,0,11942.533,11929.204,54,7,1,.01332872
45,1993,3.6,0,0,0,0,27,11,0,0
45,1993,3.6,0,0,20126.367,8885.8131,45,7,1,11.240554
45,1993,3.6,1,0,15219.176,13884.083,38,11,1,1.3350934
45,1993,3.6,4,0,10245.343,4220.7612,28,11,1,6.0245813
45,1993,3.6,0,1,5438.1176,0,21,10,0,5.4381176
45,1993,3.6,3,0,11107.266,5553.6332,28,11,1,5.5536332
45,1993,3.6,0,0,38986.505,38875.433,47,10,1,.11107266
45,1993,3.6,1,1,22232.304,22232.304,32,10,1,0
45,1993,3.6,0,0,13032.156,12902.201,54,10,1,.12995502
46,1993,2.7,1,0,24530.398,22864.308,40,10,1,1.66609
46,1993,2.7,0,0,6665.4706,1.1107266,51,7,0,6.6643599
46,1993,2.7,0,0,42029.896,42029.896,49,9,1,0
46,1993,2.7,0,0,16674.228,16674.228,38,10,1,0
46,1993,2.7,0,0,13568.637,7219.7232,47,11,1,6.3489135
46,1993,2.7,3,1,4851.654,0,25,7,0,4.851654
46,1993,2.7,0,0,14439.446,14439.446,44,11,1,0
46,1993,2.7,2,1,16420.983,0,44,9,0,16.420983
46,1993,2.7,0,0,22372.256,22358.927,24,11,1,.01332872
46,1993,2.7,0,0,10551.903,10551.903,48,10,1,0
46,1993,2.7,0,0,3498.7889,3498.7889,41,11,1,0
46,1993,2.7,1,1,3905.3149,0,21,11,0,3.9053149
46,1993,2.7,1,0,26466.394,26466.394,45,11,1,0
46,1993,2.7,3,0,6086.782,4442.9066,28,10,1,1.6438754
46,1993,2.7,0,0,42160.962,37375.952,23,0,1,4.7850104
47,1993,5,0,1,0,0,24,9,0,0
47,1993,5,0,0,44537.917,39419.689,22,11,1,5.1182284
47,1993,5,3,1,8908.0277,0,21,11,0,8.9080277
47,1993,5,1,0,7775.0865,7441.8685,23,11,1,.33321799
47,1993,5,2,0,10329.758,8885.8131,33,10,1,1.4439446
47,1993,5,0,1,6331.1419,1110.7266,54,10,1,5.2204152
47,1993,5,0,0,12973.287,0,50,7,0,12.973287
47,1993,5,1,0,13773.01,13328.72,31,7,1,.44429066
47,1993,5,1,0,31278.062,31100.346,29,7,1,.17771626
47,1993,5,1,0,20023.069,19993.08,32,11,1,.02998962
47,1993,5,0,0,2221.4533,2221.4533,32,11,1,0
47,1993,5,3,1,4181.8858,2071.5052,34,11,1,2.1103806
47,1993,5,4,0,15550.173,15550.173,26,10,1,0
51,1993,5.3,0,1,16744.204,16660.9,43,10,1,.0833045
51,1993,5.3,0,1,7775.0865,7775.0865,34,11,1,0
51,1993,5.3,0,0,33321.799,33321.799,24,7,1,0
51,1993,5.3,0,0,26860.702,5559.1869,20,10,0,21.301516
51,1993,5.3,1,1,379.86851,0,50,3,0,.37986851
51,1993,5.3,2,1,4331.8339,0,25,11,0,4.3318339
51,1993,5.3,0,0,41180.19,41096.886,48,11,1,.0833045
51,1993,5.3,2,0,18660.208,7775.0865,32,11,1,10.885121
51,1993,5.3,2,0,8477.0657,0,30,9,0,8.4770657
51,1993,5.3,0,0,26860.702,5559.1869,36,10,1,21.301516
51,1993,5.3,0,1,6988.692,666.43599,51,11,0,6.3222561
51,1993,5.3,0,1,5715.7993,0,50,11,0,5.7157993
51,1993,5.3,0,1,0,0,47,7,0,0
51,1993,5.3,0,1,17327.336,17327.336,51,9,1,0
51,1993,5.3,1,0,1155.1557,666.43599,33,9,1,.48871972
52,1993,6.2,0,0,348.76817,0,51,11,0,.34876817
52,1993,6.2,0,0,7999.4533,3998.6159,33,11,1,4.0008374
52,1993,6.2,0,1,76084.775,75529.412,47,11,1,.55536332
52,1993,6.2,0,1,31107.01,31100.346,35,0,0,.00666436
52,1993,6.2,0,0,44264.678,37764.706,48,9,0,6.4999723
52,1993,6.2,3,0,4878.3114,0,32,7,0,4.8783114
52,1993,6.2,0,0,56036.159,55536.332,54,10,1,.49982699
52,1993,6.2,2,1,5553.6332,0,21,11,0,5.5536332
52,1993,6.2,5,1,11468.253,0,30,11,0,11.468253
52,1993,6.2,1,1,7237.4948,0,37,7,0,7.2374948
52,1993,6.2,2,1,67398.893,61845.26,20,9,1,5.5536332
52,1993,6.2,0,1,1155.1557,1155.1557,53,0,1,0
52,1993,6.2,0,0,5458.1107,0,43,11,0,5.4581107
52,1993,6.2,4,1,7057.5571,0,35,10,0,7.0575571
52,1993,6.2,2,1,28463.481,16660.9,51,10,1,11.802581
53,1993,8.6,0,1,20548.443,20548.443,26,11,0,0
53,1993,8.6,2,1,5451.4464,0,25,10,0,5.4514464
53,1993,8.6,0,1,19993.08,19993.08,24,11,1,0
53,1993,8.6,0,1,2276.9896,2221.4533,47,11,1,.05553633
53,1993,8.6,1,0,177.71626,177.71626,28,3,1,0
53,1993,8.6,4,1,8330.4498,0,33,10,0,8.3304498
53,1993,8.6,0,1,17660.554,17660.554,35,11,1,0
53,1993,8.6,0,1,33766.09,11551.557,35,10,1,22.214533
53,1993,8.6,4,1,0,0,30,7,0,0
53,1993,8.6,0,1,33988.235,33821.626,52,11,1,.166609
53,1993,8.6,0,1,8885.8131,0,20,9,0,8.8858131
53,1993,8.6,1,1,20215.225,20215.225,21,11,1,0
53,1993,8.6,0,1,44651.211,44429.066,29,11,1,.22214533
53,1993,8.6,2,1,0,0,25,11,0,0
53,1993,8.6,1,1,4278.519,0,20,11,0,4.278519
53,1993,8.6,2,1,0,0,33,11,0,0
53,1993,8.6,0,1,5990.1488,0,54,10,0,5.9901488
53,1993,8.6,3,1,11551.557,11551.557,33,10,1,0
53,1993,8.6,3,1,0,0,22,11,0,0
53,1993,8.6,1,1,14441.668,14439.446,47,7,1,.00222145
53,1993,8.6,0,1,35543.253,35543.253,43,7,1,0
53,1993,8.6,0,1,16067.772,0,54,11,0,16.067772
53,1993,8.6,1,1,20215.225,20215.225,40,7,1,0
53,1993,8.6,0,1,0,0,28,0,0,0
53,1993,8.6,0,1,1777.1626,0,42,11,0,1.7771626
53,1993,8.6,1,1,3532.1107,0,42,9,0,3.5321107
53,1993,8.6,0,1,20548.443,20548.443,52,10,1,0
53,1993,8.6,2,1,4167.4464,4167.4464,45,11,1,0
53,1993,8.6,2,1,5775.7785,5775.7785,31,3,1,0
53,1993,8.6,3,1,4088.5848,0,22,11,0,4.0885848
53,1993,8.6,0,1,14439.446,14439.446,24,11,1,0
53,1993,8.6,0,1,61328.772,37975.744,47,11,1,23.353028
53,1993,8.6,1,1,4542.872,144.39446,20,10,1,4.3984775
53,1993,8.6,1,1,0,0,20,11,0,0
53,1993,8.6,3,1,16047.779,1666.09,37,10,0,14.381689
53,1993,8.6,3,1,4220.7612,0,25,11,0,4.2207612
53,1993,8.6,0,1,23399.678,7441.8685,52,7,0,15.95781
53,1993,8.6,3,1,5558.0761,0,20,10,0,5.5580761
53,1993,8.6,3,1,23317.484,16660.9,20,9,1,6.6565848
53,1993,8.6,0,1,13328.72,0,37,7,0,13.32872
53,1993,8.6,6,1,2801.2526,0,35,11,0,2.8012526
53,1993,8.6,9,1,977.43945,0,30,10,0,.97743945
53,1993,8.6,0,1,13328.72,0,50,11,0,13.32872
53,1993,8.6,0,1,10975.09,4647.2803,38,3,1,6.3278097
53,1993,8.6,0,1,5331.4879,0,39,9,0,5.3314879
53,1993,8.6,3,1,25546.713,25546.713,30,11,1,0
53,1993,8.6,2,1,18251.46,18251.46,37,3,1,0
53,1993,8.6,0,1,5553.6332,3332.1799,52,7,0,2.2214533
53,1993,8.6,3,1,22220.087,18882.353,43,0,1,3.3377336
53,1993,8.6,0,1,15061.453,15061.453,53,11,1,0
54,1993,5.1,0,0,5891.2941,5553.6332,23,11,1,.3376609
54,1993,5.1,4,1,5064.9135,0,28,9,0,5.0649135
54,1993,5.1,2,1,26324.221,24324.913,45,7,1,1.999308
54,1993,5.1,0,1,2221.4533,2221.4533,38,11,1,0
54,1993,5.1,1,1,9136.8374,5897.9585,28,3,1,3.2388789
54,1993,5.1,2,0,2052.6228,0,20,11,0,2.0526228
54,1993,5.1,0,1,0,0,41,3,0,0
54,1993,5.1,0,1,8885.8131,8885.8131,43,7,1,0
54,1993,5.1,1,0,0,0,34,9,0,0
54,1993,5.1,0,0,16694.221,9863.2526,20,11,0,6.8309689
54,1993,5.1,3,0,9671.0969,9552.2491,32,10,1,.11884775
54,1993,5.1,1,0,8117.1903,6664.3599,32,10,1,1.4528304
54,1993,5.1,3,1,19437.716,17216.263,37,10,1,2.2214533
54,1993,5.1,1,0,0,0,33,10,0,0
54,1993,5.1,1,0,18104.844,18104.844,42,7,1,0
54,1993,5.1,1,0,15772.318,15772.318,36,11,1,0
54,1993,5.1,0,0,5639.1592,0,52,7,0,5.6391592
54,1993,5.1,0,1,59997.01,59997.01,52,7,1,0
54,1993,5.1,0,0,40041.696,39764.014,20,11,1,.27768166
55,1993,10.9,3,0,14095.121,14095.121,31,7,1,0
55,1993,10.9,1,0,2679.0727,0,23,7,0,2.6790727
55,1993,10.9,3,0,17105.19,14439.446,34,10,1,2.6657439
55,1993,10.9,2,0,3318.8512,0,31,9,0,3.3188512
55,1993,10.9,0,0,2499.1349,0,25,10,0,2.4991349
55,1993,10.9,0,0,6757.6609,0,44,7,0,6.7576609
55,1993,10.9,2,0,8771.4083,111.07266,37,10,0,8.6603356
55,1993,10.9,0,0,1981.5363,0,41,9,0,1.9815363
55,1993,10.9,2,0,9176.8235,0,39,10,0,9.1768235
55,1993,10.9,0,0,17229.592,0,50,9,0,17.229592
55,1993,10.9,1,0,52023.104,46206.228,21,0,0,5.8168754
55,1993,10.9,0,0,6418.8893,0,54,7,0,6.4188893
55,1993,10.9,0,0,555.36332,555.36332,25,11,1,0
55,1993,10.9,0,0,5374.8062,791.9481,42,9,0,4.5828581
55,1993,10.9,3,0,4158.5606,0,37,11,0,4.1585606
55,1993,10.9,2,1,3318.8512,0,32,11,0,3.3188512
55,1993,10.9,2,0,5180.4291,3521.0035,23,11,1,1.6594256
55,1993,10.9,2,0,3318.8512,0,34,9,0,3.3188512
55,1993,10.9,4,0,30211.765,24658.131,40,11,1,5.5536332
55,1993,10.9,0,0,5917.9516,0,54,11,0,5.9179516
55,1993,10.9,1,0,5891.2941,0,23,9,0,5.8912941
55,1993,10.9,0,0,4425.1349,0,52,10,0,4.4251349
55,1993,10.9,0,0,27239.46,10396.401,41,10,1,16.843059
55,1993,10.9,0,0,8886.9239,8885.8131,46,7,1,.00111073
55,1993,10.9,0,0,1332.872,1332.872,45,7,0,0
56,1993,4.9,2,1,3674.2837,805.27682,20,11,1,2.8690069
56,1993,4.9,2,1,17218.484,13884.083,34,11,1,3.3344014
56,1993,4.9,2,0,6664.3599,0,28,9,0,6.6643599
56,1993,4.9,2,1,7886.1592,5553.6332,23,10,1,2.332526
56,1993,4.9,2,0,22214.533,19993.08,33,10,1,2.2214533
56,1993,4.9,1,1,14439.446,14439.446,28,11,1,0
56,1993,4.9,1,0,1999.308,1999.308,29,9,1,0
56,1993,4.9,1,0,7484.0761,7197.5087,27,10,1,.28656747
56,1993,4.9,0,1,6067.8997,0,53,7,0,6.0678997
56,1993,4.9,0,0,13328.72,13328.72,31,7,1,0
56,1993,4.9,0,0,13884.083,12440.138,20,10,1,1.4439446
56,1993,4.9,1,1,8432.6367,7297.474,22,10,1,1.1351626
56,1993,4.9,1,0,14438.336,14438.336,37,11,1,0
56,1993,4.9,1,1,11551.557,8885.8131,28,7,1,2.6657439
56,1993,4.9,2,1,2892.3322,0,30,11,0,2.8923322
56,1993,4.9,2,0,10932.882,0,47,7,0,10.932882
56,1993,4.9,1,1,36098.616,36098.616,52,7,1,0
56,1993,4.9,0,1,7952.8028,1777.1626,20,10,0,6.1756401
56,1993,4.9,2,0,10447.495,0,34,9,0,10.447495
56,1993,4.9,0,0,6188.9689,44.429066,41,7,1,6.1445398
56,1993,4.9,0,0,7997.2318,7997.2318,37,9,1,0
56,1993,4.9,1,1,15074.782,15074.782,25,11,1,0
56,1993,4.9,0,0,37320.415,37320.415,51,10,1,0
56,1993,4.9,0,1,38675.502,26463.062,49,11,1,12.212439
56,1993,4.9,2,0,10019.865,9996.5398,24,9,1,.02332526
56,1993,4.9,0,1,1499.481,1499.481,29,11,1,0
56,1993,4.9,0,1,37484.803,29434.256,31,7,0,8.0505467
56,1993,4.9,0,0,25546.713,25546.713,35,11,1,0
56,1993,4.9,0,0,2221.4533,2221.4533,53,7,0,0
56,1993,4.9,0,1,37484.803,29434.256,46,11,1,8.0505467
56,1993,4.9,1,1,9996.5398,2221.4533,52,7,0,7.7750865
56,1993,4.9,0,1,22254.519,22214.533,45,7,1,.03998616
56,1993,4.9,0,1,22214.533,22214.533,52,7,1,0
56,1993,4.9,1,0,12574.536,11440.484,40,10,1,1.1340519
56,1993,4.9,1,0,7243.0484,3909.7578,37,7,1,3.3332907
56,1993,4.9,0,0,33082.993,24951.363,48,10,1,8.1316298
56,1993,4.9,1,0,13350.934,7219.7232,36,10,1,6.1312111
56,1993,4.9,0,0,17771.626,17771.626,22,11,1,0
56,1993,4.9,0,0,5664.7059,0,52,9,0,5.6647059
56,1993,4.9,0,0,8374.8789,8374.8789,47,7,1,0
56,1993,4.9,3,0,8108.3045,0,24,10,0,8.1083045
56,1993,4.9,2,0,11249.439,0,22,9,0,11.249439
56,1993,4.9,2,1,8730.3114,444.29066,28,11,1,8.2860208
56,1993,4.9,0,1,17852.709,17716.09,51,10,1,.13661938
56,1993,4.9,0,0,24884.72,24688.121,22,11,1,.19659862
56,1993,4.9,0,0,5535.8616,0,47,7,0,5.5358616
56,1993,4.9,2,1,4998.2699,4331.8339,43,10,1,.66643599
56,1993,4.9,0,0,5489.2111,4081.9204,30,9,1,1.4072907
56,1993,4.9,3,1,9253.4637,5098.2353,23,9,1,4.1552284
56,1993,4.9,0,1,9885.4671,9885.4671,31,11,1,0
56,1993,4.9,2,1,12217.993,5553.6332,50,10,0,6.6643599
56,1993,4.9,0,0,13228.754,0,42,9,0,13.228754
56,1993,4.9,1,0,6699.9031,3554.3253,46,9,1,3.1455779
56,1993,4.9,3,1,3958.6298,0,29,10,0,3.9586298
56,1993,4.9,1,0,6688.7958,1666.09,22,10,1,5.0227059
56,1993,4.9,0,0,27990.311,27990.311,52,7,1,0
56,1993,4.9,0,1,43469.398,38089.038,38,11,1,5.3803599
56,1993,4.9,0,1,1066.2976,0,48,11,0,1.0662976
56,1993,4.9,3,1,7997.2318,7552.9412,34,7,1,.44429066
56,1993,4.9,1,1,3256.6505,111.07266,40,10,1,3.1455779
56,1993,4.9,0,1,11107.266,11107.266,51,7,1,0
56,1993,4.9,0,1,10551.903,2221.4533,36,11,1,8.3304498
56,1993,4.9,1,1,8261.5848,2472.4775,29,10,1,5.7891073
56,1993,4.9,0,0,23.32526,1.1107266,41,11,1,.02221453
56,1993,4.9,0,0,10840.692,0,53,7,0,10.840692
56,1993,4.9,0,0,7236.3841,0,54,7,0,7.2363841
56,1993,4.9,3,1,0,0,40,3,0,0
56,1993,4.9,0,1,16478.74,14439.446,50,3,1,2.0392941
56,1993,4.9,0,1,16786.412,13606.401,44,11,1,3.1800104
56,1993,4.9,0,1,0,0,42,10,0,0
57,1993,7.6,0,1,7775.0865,1110.7266,50,11,0,6.6643599
57,1993,7.6,0,0,39.986159,39.986159,30,7,1,0
57,1993,7.6,1,0,11551.557,11551.557,45,7,1,0
57,1993,7.6,7,1,8161.6194,3363.2803,32,10,1,4.7983391
57,1993,7.6,2,1,0,0,42,10,0,0
57,1993,7.6,1,1,14915.948,1452.8304,38,9,0,13.463118
57,1993,7.6,0,1,24102.768,24102.768,43,7,1,0
57,1993,7.6,0,1,4609.5156,0,45,7,0,4.6095156
57,1993,7.6,1,1,11451.592,3398.8235,22,11,1,8.0527682
57,1993,7.6,0,1,37102.713,33321.799,28,11,0,3.7809135
57,1993,7.6,1,1,27568.235,26213.149,42,7,1,1.3550865
57,1993,7.6,0,0,15550.173,15550.173,53,7,1,0
57,1993,7.6,0,1,22214.533,22214.533,42,9,1,0
57,1993,7.6,1,1,24111.654,17993.772,24,10,1,6.1178824
57,1993,7.6,0,0,25440.083,13773.01,48,7,0,11.667073
57,1993,7.6,0,0,5933.5017,0,36,10,0,5.9335017
57,1993,7.6,2,1,10093.173,1144.0484,39,10,0,8.9491246
57,1993,7.6,4,1,4412.917,0,29,11,0,4.412917
57,1993,7.6,0,0,7370.782,0,44,11,0,7.370782
57,1993,7.6,0,1,7253.045,2388.0623,20,11,1,4.8649827
57,1993,7.6,0,0,23845.08,7775.0865,27,10,1,16.069993
57,1993,7.6,2,1,2119.2664,0,21,11,0,2.1192664
57,1993,7.6,3,1,3198.8927,0,24,11,0,3.1988927
57,1993,7.6,0,0,0,0,50,11,0,0
57,1993,7.6,0,1,31551.301,9996.5398,25,10,0,21.554761
57,1993,7.6,0,1,7863.9446,7775.0865,52,9,1,.08885813
57,1993,7.6,1,1,7966.1315,2132.5952,39,11,1,5.8335363
57,1993,7.6,0,1,32211.073,32211.073,32,10,1,0
57,1993,7.6,0,1,0,0,37,3,0,0
57,1993,7.6,2,0,0,0,34,11,0,0
57,1993,7.6,0,1,4531.7647,0,39,11,0,4.5317647
57,1993,7.6,0,1,5811.3218,0,34,7,0,5.8113218
57,1993,7.6,2,0,4025.2734,0,25,11,0,4.0252734
58,1993,5.8,2,1,11551.557,11551.557,37,11,1,0
58,1993,5.8,0,1,13328.72,13328.72,43,9,1,0
58,1993,5.8,6,1,41413.443,27768.166,25,11,0,13.645277
58,1993,5.8,0,1,5331.4879,0,47,11,0,5.3314879
58,1993,5.8,0,1,9330.1038,0,51,7,0,9.3301038
58,1993,5.8,0,1,9441.1765,9441.1765,41,11,1,0
58,1993,5.8,0,1,15550.173,15550.173,32,11,0,0
58,1993,5.8,0,1,6775.4325,6775.4325,45,11,1,0
58,1993,5.8,1,1,10396.401,10396.401,33,11,1,0
58,1993,5.8,0,0,613.12111,0,30,10,0,.61312111
58,1993,5.8,3,0,5238.1869,0,23,7,0,5.2381869
58,1993,5.8,0,0,31581.291,12151.349,37,0,0,19.429941
58,1993,5.8,1,1,8885.8131,8885.8131,35,10,1,0
58,1993,5.8,1,0,13584.187,13584.187,29,10,1,0
58,1993,5.8,1,1,0,0,39,10,0,0
58,1993,5.8,0,1,15328.028,13328.72,41,10,1,1.999308
58,1993,5.8,0,0,40645.931,16660.9,46,9,1,23.985031
58,1993,5.8,0,0,17651.668,14439.446,32,7,1,3.2122215
58,1993,5.8,0,1,9049.09,1899.3426,51,11,1,7.1497474
58,1993,5.8,2,1,1443.9446,1443.9446,22,11,1,0
58,1993,5.8,0,1,5638.0484,0,49,7,0,5.6380484
58,1993,5.8,1,1,27546.021,22214.533,36,9,1,5.3314879
58,1993,5.8,2,0,7552.9412,3776.4706,36,10,1,3.7764706
58,1993,5.8,0,0,1992.6436,1992.6436,39,0,1,0
58,1993,5.8,0,0,0,0,50,7,0,0
59,1993,7,2,1,3998.6159,0,25,11,0,3.9986159
59,1993,7,0,1,12098.035,8885.8131,22,7,0,3.2122215
59,1993,7,0,1,47205.882,46095.156,53,7,1,1.1107266
59,1993,7,4,1,5678.0346,0,30,11,0,5.6780346
59,1993,7,0,0,9998.7612,9996.5398,29,9,1,.00222145
59,1993,7,0,0,6236.7301,6175.6401,51,10,1,.06108997
59,1993,7,3,0,0,0,34,11,0,0
59,1993,7,2,1,4038.6021,0,27,7,0,4.0386021
59,1993,7,3,1,5588.0657,0,34,3,0,5.5880657
59,1993,7,0,0,4553.9792,4091.917,40,7,1,.46206228
59,1993,7,0,1,10264.225,1264.0069,48,10,0,9.000218
59,1993,7,3,1,20737.266,15328.028,47,0,1,5.4092388
59,1993,7,0,0,0,0,25,10,0,0
59,1993,7,2,1,15550.173,15550.173,28,3,1,0
59,1993,7,0,1,0,0,54,7,0,0
59,1993,7,1,1,213.25952,0,22,3,0,.21325952
59,1993,7,0,0,15905.606,15905.606,50,7,1,0
59,1993,7,2,1,0,0,29,11,0,0
59,1993,7,0,1,0,0,41,10,0,0
59,1993,7,2,0,26218.702,25051.329,35,7,1,1.1673737
59,1993,7,5,1,10085.398,2865.6747,33,10,1,7.2197232
59,1993,7,0,0,40652.595,39319.723,39,11,1,1.332872
59,1993,7,2,1,16660.9,16660.9,21,9,0,0
59,1993,7,2,1,28767.82,23103.114,44,9,1,5.6647059
59,1993,7,1,0,4043.045,2132.5952,32,10,1,1.9104498
59,1993,7,1,0,814.16263,0,30,7,0,.81416263
59,1993,7,0,1,72820.349,45539.792,54,11,1,27.280557
59,1993,7,3,0,15550.173,15550.173,32,11,1,0
59,1993,7,0,0,6664.3599,6664.3599,21,11,0,0
59,1993,7,2,1,4438.4637,0,29,7,0,4.4384637
59,1993,7,3,1,13439.792,0,51,9,0,13.439792
59,1993,7,5,0,6491.0865,0,33,10,0,6.4910865
59,1993,7,0,1,10804.038,10804.038,45,11,1,0
59,1993,7,0,0,18690.197,16660.9,20,9,1,2.0292976
59,1993,7,4,1,0,0,31,11,0,0
59,1993,7,0,0,15772.318,13328.72,37,7,1,2.4435986
59,1993,7,2,1,4442.9066,0,37,10,0,4.4429066
59,1993,7,2,1,3998.6159,0,34,9,0,3.9986159
59,1993,7,0,1,15792.311,9996.5398,47,9,1,5.7957716
59,1993,7,2,0,3998.6159,0,22,9,0,3.9986159
59,1993,7,4,1,18496.931,0,24,11,0,18.496931
59,1993,7,0,0,22225.64,22214.533,20,11,1,.01110727
59,1993,7,0,1,10108.723,0,50,9,0,10.108723
59,1993,7,1,1,2776.8166,2776.8166,52,11,1,0
59,1993,7,4,1,1332.872,0,28,3,0,1.332872
59,1993,7,1,1,3212.2215,0,24,7,0,3.2122215
59,1993,7,0,1,5797.9931,0,42,9,0,5.7979931
59,1993,7,1,1,3545.4394,3332.1799,28,11,1,.21325952
59,1993,7,0,0,59979.239,59979.239,21,11,1,0
59,1993,7,0,0,55205.336,49420.671,20,11,1,5.7846644
59,1993,7,1,1,0,0,45,0,0,0
59,1993,7,0,1,21437.024,16105.536,49,11,0,5.3314879
59,1993,7,0,0,3776.4706,444.29066,23,10,1,3.3321799
59,1993,7,0,1,16666.453,16660.9,28,11,1,.00555363
59,1993,7,2,1,128.84429,0,34,11,0,.12884429
59,1993,7,3,1,13465.339,0,33,11,0,13.465339
59,1993,7,2,1,28323.529,28323.529,52,11,1,0
59,1993,7,0,1,11635.972,55.536332,54,7,0,11.580436
59,1993,7,0,0,6398.8962,0,54,7,0,6.3988962
59,1993,7,1,1,12873.322,12873.322,34,7,1,0
59,1993,7,0,1,0,0,25,10,0,0
59,1993,7,2,1,5031.5917,1099.6194,46,11,1,3.9319723
59,1993,7,1,1,14498.315,12892.204,33,9,1,1.6061107
59,1993,7,0,1,4444.0173,0,49,7,0,4.4440173
59,1993,7,2,1,0,0,25,11,0,0
59,1993,7,2,0,4025.2734,0,33,10,0,4.0252734
59,1993,7,0,1,22547.751,0,54,10,0,22.547751
59,1993,7,2,1,8663.6678,8663.6678,54,7,1,0
59,1993,7,0,1,49982.699,43984.775,51,7,1,5.9979239
59,1993,7,4,1,14914.837,2665.7439,22,11,1,12.249093
59,1993,7,0,0,50179.298,44429.066,21,9,0,5.7502318
59,1993,7,0,1,8885.8131,8885.8131,50,0,1,0
59,1993,7,1,1,2686.8478,277.68166,25,7,1,2.4091661
59,1993,7,0,1,10108.723,0,21,11,0,10.108723
59,1993,7,0,1,1066.2976,0,36,9,0,1.0662976
59,1993,7,2,1,2723.5017,0,20,11,0,2.7235017
59,1993,7,0,0,5553.6332,5553.6332,36,11,1,0
59,1993,7,2,0,21383.709,10662.976,38,7,1,10.720734
59,1993,7,0,1,4442.9066,4442.9066,34,9,1,0
59,1993,7,0,1,33766.09,22214.533,46,7,0,11.551557
59,1993,7,1,1,5109.3426,2665.7439,40,9,1,2.4435986
59,1993,7,0,1,16669.785,0,52,9,0,16.669785
59,1993,7,0,0,4998.2699,0,28,0,0,4.9982699
59,1993,7,2,1,0,0,20,11,0,0
59,1993,7,1,1,0,0,32,10,0,0
59,1993,7,5,1,7108.6505,2110.3806,31,11,1,4.9982699
59,1993,7,1,1,3554.3253,0,40,10,0,3.5543253
59,1993,7,1,1,5664.7059,1666.09,20,11,1,3.9986159
59,1993,7,0,1,1994.8651,0,25,3,0,1.9948651
59,1993,7,4,1,11107.266,11107.266,34,10,1,0
59,1993,7,1,0,16583.149,16577.595,32,10,1,.00555363
59,1993,7,4,1,9823.2664,0,20,11,0,9.8232664
59,1993,7,0,0,26157.612,25991.003,43,10,1,.166609
59,1993,7,0,1,4442.9066,4442.9066,21,9,1,0
59,1993,7,0,0,39751.796,39751.796,46,10,1,0
59,1993,7,1,1,6664.3599,0,32,11,0,6.6643599
59,1993,7,1,1,8885.8131,8885.8131,31,3,1,0
59,1993,7,0,0,11777.035,11773.702,50,11,1,.00333218
